state_id,evidence,family,mode,vertices,area_m2,mec_radius_m,arm,continuous_covered,construction,maximum_voronoi_vertex_distance_m,geometry_runtime_ms,circle_count,entire_plan_distance_m,exhaustive_success_cost_upper_s,equal_area_planning_first_hit_cost_s,equal_area_planning_first_hit_distance_m,equal_area_planning_first_hit_attempts,planning_atom_count,clear_action_cost_model,planning_distribution_is_official,measure_point,additional_measure_count,measurement_move_m,measurement_cost_s,zero_added_error_planning_single_disk_fraction,zero_added_error_planning_near_fraction,mean_predicted_radius_m,max_sampled_predicted_radius_m,assumed_one_measure_then_center_clear_proxy_s,guaranteed_complete_policy,boundary
syn-cover-critical_radius-0.65-37,synthetic_state_mechanism,critical_radius,3,12,507.0,13.000000000000004,adaptive_certified_partition_nearest_order,True,single certified circle,13.000000000000004,0.006042,1,100.0,25.0,25.0,100.0,1,243,distance/5 + 3*attempts + 2,False,,,,,,,,,,,
syn-cover-critical_radius-0.65-37,synthetic_state_mechanism,critical_radius,3,12,507.0,13.000000000000004,continue_bearing_one_step_proxy,,,,0.631333,,,,,,,,,,"[100.0, 50.0]",1,100.0,25.0,1.0,0.15637860082304528,6.15423755000193,6.500000000000407,31.07446890917734,False,Zero-added-error one-step bearing model; Q4 reception not guaranteed; final clear cost assumes success. Not a task-time result.
syn-cover-critical_radius-1.0-0,synthetic_state_mechanism,critical_radius,3,12,1199.9999999999995,20.000000000000004,grid25_nearest_order,True,25m rotated square grid,17.677669529663692,0.056625,9,300.0,89.0,35.934156378600825,124.79423868312757,2.9917695473251027,243,distance/5 + 3*attempts + 2,False,,,,,,,,,,,
syn-cover-critical_radius-1.0-0,synthetic_state_mechanism,critical_radius,3,12,1199.9999999999995,20.000000000000004,adaptive_certified_partition_nearest_order,True,recursive convex partition extension (not current B3),14.142135623730962,0.357208,4,146.41729683594093,43.283459367188186,27.12296554002769,100.24445732976807,1.691358024691358,243,distance/5 + 3*attempts + 2,False,,,,,,,,,,,
syn-cover-critical_radius-1.0-0,synthetic_state_mechanism,critical_radius,3,12,1199.9999999999995,20.000000000000004,continue_bearing_one_step_proxy,,,,0.681,,,,,,,,,,"[100.0, 50.0]",1,100.0,25.0,1.0,0.06995884773662552,9.462092579420512,10.000000000000197,31.822459668147474,False,Zero-added-error one-step bearing model; Q4 reception not guaranteed; final clear cost assumes success. Not a task-time result.
syn-cover-critical_radius-1.0-37,synthetic_state_mechanism,critical_radius,3,12,1199.9999999999998,20.000000000000004,grid25_nearest_order,True,25m rotated square grid,17.6776695296637,0.05775,9,300.0,89.0,25.958847736625515,93.62139917695474,1.7448559670781894,243,distance/5 + 3*attempts + 2,False,,,,,,,,,,,
syn-cover-critical_radius-1.0-37,synthetic_state_mechanism,critical_radius,3,12,1199.9999999999998,20.000000000000004,adaptive_certified_partition_nearest_order,True,recursive convex partition extension (not current B3),14.142135623730958,0.365,4,146.41729683594093,43.283459367188186,26.719673358957728,99.09219395528247,1.6337448559670782,243,distance/5 + 3*attempts + 2,False,,,,,,,,,,,
syn-cover-critical_radius-1.0-37,synthetic_state_mechanism,critical_radius,3,12,1199.9999999999998,20.000000000000004,continue_bearing_one_step_proxy,,,,0.676583,,,,,,,,,,"[100.0, 50.0]",1,100.0,25.0,1.0,0.06995884773662552,9.46209257942051,10.000000000000316,31.822459668147474,False,Zero-added-error one-step bearing model; Q4 reception not guaranteed; final clear cost assumes success. Not a task-time result.
syn-cover-critical_radius-1.45-0,synthetic_state_mechanism,critical_radius,3,12,2523.0,29.000000000000004,grid25_nearest_order,True,25m rotated square grid,17.67766952966369,0.057416,9,300.0,89.0,40.79012345679013,141.0493827160494,3.5267489711934155,243,distance/5 + 3*attempts + 2,False,,,,,,,,,,,
syn-cover-critical_radius-1.45-0,synthetic_state_mechanism,critical_radius,3,12,2523.0,29.000000000000004,adaptive_certified_partition_nearest_order,True,recursive convex partition extension (not current B3),15.440795279205117,0.484166,8,166.29044405475548,59.258088810951094,31.376960102161696,105.34159063426527,2.769547325102881,243,distance/5 + 3*attempts + 2,False,,,,,,,,,,,
syn-cover-critical_radius-1.45-0,synthetic_state_mechanism,critical_radius,3,12,2523.0,29.000000000000004,continue_bearing_one_step_proxy,,,,0.729666,,,,,,,,,,"[100.0, 50.0]",1,100.0,25.0,1.0,0.037037037037037035,13.866850326739467,14.500000000000206,32.73633302831085,False,Zero-added-error one-step bearing model; Q4 reception not guaranteed; final clear cost assumes success. Not a task-time result.
syn-cover-critical_radius-1.45-37,synthetic_state_mechanism,critical_radius,3,12,2523.0,29.000000000000007,grid25_nearest_order,True,25m rotated square grid,17.6776695296637,0.061875,9,300.0,89.0,36.99588477366255,130.34979423868313,2.9753086419753085,243,distance/5 + 3*attempts + 2,False,,,,,,,,,,,
syn-cover-critical_radius-1.45-37,synthetic_state_mechanism,critical_radius,3,12,2523.0,29.000000000000007,adaptive_certified_partition_nearest_order,True,recursive convex partition extension (not current B3),15.440795279205119,0.403167,8,166.29044405475548,59.258088810951094,32.134983812862856,107.03294375567229,2.909465020576132,243,distance/5 + 3*attempts + 2,False,,,,,,,,,,,
syn-cover-critical_radius-1.45-37,synthetic_state_mechanism,critical_radius,3,12,2523.0,29.000000000000007,continue_bearing_one_step_proxy,,,,0.703,,,,,,,,,,"[100.0, 50.0]",1,100.0,25.0,1.0,0.037037037037037035,13.86685032673946,14.500000000000208,32.73633302831085,False,Zero-added-error one-step bearing model; Q4 reception not guaranteed; final clear cost assumes success. Not a task-time result.
syn-cover-skew_triangle-0.65-0,synthetic_state_mechanism,skew_triangle,3,3,463.05999999999995,27.49277177732358,grid25_nearest_order,True,25m rotated square grid,17.677669529663692,0.027292,5,175.0,52.0,30.074074074074073,106.48148148148148,2.259259259259259,243,distance/5 + 3*attempts + 2,False,,,,,,,,,,,
syn-cover-skew_triangle-0.65-0,synthetic_state_mechanism,skew_triangle,3,3,463.05999999999995,27.49277177732358,adaptive_certified_partition_nearest_order,True,B3-compatible finite strip geometry without cost gate or standoff,19.22205092787617,0.338708,2,109.05916079531457,29.811832159062913,23.55158018528438,88.80728364247128,1.2633744855967077,243,distance/5 + 3*attempts + 2,False,,,,,,,,,,,
syn-cover-skew_triangle-0.65-0,synthetic_state_mechanism,skew_triangle,3,3,463.05999999999995,27.49277177732358,continue_bearing_one_step_proxy,,,,0.651166,,,,,,,,,,"[100.0, 50.0]",1,100.0,25.0,1.0,0.08641975308641975,9.789139549802378,13.746385888663642,31.871408156874054,False,Zero-added-error one-step bearing model; Q4 reception not guaranteed; final clear cost assumes success. Not a task-time result.
syn-cover-skew_triangle-0.65-37,synthetic_state_mechanism,skew_triangle,3,3,463.0599999999997,27.492771777323586,grid25_nearest_order,True,25m rotated square grid,17.677669529663696,0.027667,5,205.90169943749476,58.18033988749895,24.498279997222195,89.34325183796284,1.5432098765432098,243,distance/5 + 3*attempts + 2,False,,,,,,,,,,,
syn-cover-skew_triangle-0.65-37,synthetic_state_mechanism,skew_triangle,3,3,463.0599999999997,27.492771777323586,adaptive_certified_partition_nearest_order,True,B3-compatible finite strip geometry without cost gate or standoff,19.222050927876168,0.245125,2,109.05916079531458,29.811832159062917,23.55158018528438,88.80728364247129,1.2633744855967077,243,distance/5 + 3*attempts + 2,False,,,,,,,,,,,
syn-cover-skew_triangle-0.65-37,synthetic_state_mechanism,skew_triangle,3,3,463.0599999999997,27.492771777323586,continue_bearing_one_step_proxy,,,,0.6725,,,,,,,,,,"[100.0, 50.0]",1,100.0,25.0,1.0,0.08641975308641975,9.78913954980241,13.746385888668042,31.871408156874054,False,Zero-added-error one-step bearing model; Q4 reception not guaranteed; final clear cost assumes success. Not a task-time result.
syn-cover-skew_triangle-1.0-0,synthetic_state_mechanism,skew_triangle,3,3,1096.0,42.2965719651132,grid25_nearest_order,True,25m rotated square grid,17.677669529663692,0.041458,8,235.35533905932738,73.07106781186548,31.625514403292183,101.95473251028807,3.078189300411523,243,distance/5 + 3*attempts + 2,False,,,,,,,,,,,
syn-cover-skew_triangle-1.0-0,synthetic_state_mechanism,skew_triangle,3,3,1096.0,42.2965719651132,adaptive_certified_partition_nearest_order,True,B3-compatible finite strip geometry without cost gate or standoff,18.071975970170115,0.22425,3,127.36713604048771,36.47342720809754,24.099740358559483,86.48635611378506,1.6008230452674896,243,distance/5 + 3*attempts + 2,False,,,,,,,,,,,
syn-cover-skew_triangle-1.0-0,synthetic_state_mechanism,skew_triangle,3,3,1096.0,42.2965719651132,continue_bearing_one_step_proxy,,,,0.691958,,,,,,,,,,"[100.0, 50.0]",1,100.0,25.0,0.8724279835390947,0.03292181069958848,15.219440419410725,21.1482859825573,33.010966273182554,False,Zero-added-error one-step bearing model; Q4 reception not guaranteed; final clear cost assumes success. Not a task-time result.
syn-cover-skew_triangle-1.0-37,synthetic_state_mechanism,skew_triangle,3,3,1095.9999999999998,42.29657196511321,grid25_nearest_order,True,25m rotated square grid,17.677669529663692,0.040209,8,250.0,76.0,28.814814814814813,93.82716049382717,2.683127572016461,243,distance/5 + 3*attempts + 2,False,,,,,,,,,,,
syn-cover-skew_triangle-1.0-37,synthetic_state_mechanism,skew_triangle,3,3,1095.9999999999998,42.29657196511321,adaptive_certified_partition_nearest_order,True,B3-compatible finite strip geometry without cost gate or standoff,18.071975970170115,0.217666,3,127.3671360404877,36.47342720809754,24.099740358559483,86.48635611378506,1.6008230452674896,243,distance/5 + 3*attempts + 2,False,,,,,,,,,,,
syn-cover-skew_triangle-1.0-37,synthetic_state_mechanism,skew_triangle,3,3,1095.9999999999998,42.29657196511321,continue_bearing_one_step_proxy,,,,0.774125,,,,,,,,,,"[100.0, 50.0]",1,100.0,25.0,0.8724279835390947,0.03292181069958848,15.219440419410741,21.148285982556782,33.010966273182554,False,Zero-added-error one-step bearing model; Q4 reception not guaranteed; final clear cost assumes success. Not a task-time result.
syn-cover-skew_triangle-1.45-0,synthetic_state_mechanism,skew_triangle,3,3,2304.34,61.33002934941415,grid25_nearest_order,True,25m rotated square grid,17.677669529663707,0.040625,10,275.0,87.0,36.76131687242798,118.00411522633745,3.720164609053498,243,distance/5 + 3*attempts + 2,False,,,,,,,,,,,
syn-cover-skew_triangle-1.45-0,synthetic_state_mechanism,skew_triangle,3,3,2304.34,61.33002934941415,adaptive_certified_partition_nearest_order,True,B3-compatible finite strip geometry without cost gate or standoff,19.836682786728232,0.19775,7,154.22472252296376,53.84494450459275,26.313380086708236,79.4064066063807,2.8106995884773665,243,distance/5 + 3*attempts + 2,False,,,,,,,,,,,
syn-cover-skew_triangle-1.45-0,synthetic_state_mechanism,skew_triangle,3,3,2304.34,61.33002934941415,continue_bearing_one_step_proxy,,,,0.685666,,,,,,,,,,"[100.0, 50.0]",1,100.0,25.0,0.3333333333333333,0.012345679012345678,22.18177718597577,30.665014674713312,34.4240097581828,False,Zero-added-error one-step bearing model; Q4 reception not guaranteed; final clear cost assumes success. Not a task-time result.
syn-cover-skew_triangle-1.45-37,synthetic_state_mechanism,skew_triangle,3,3,2304.3399999999992,61.33002934941414,grid25_nearest_order,True,25m rotated square grid,17.67766952966371,0.04225,10,300.0,92.0,36.440329218106996,118.3127572016461,3.5925925925925926,243,distance/5 + 3*attempts + 2,False,,,,,,,,,,,
syn-cover-skew_triangle-1.45-37,synthetic_state_mechanism,skew_triangle,3,3,2304.3399999999992,61.33002934941414,adaptive_certified_partition_nearest_order,True,B3-compatible finite strip geometry without cost gate or standoff,19.836682786728232,0.221083,7,154.22472252296373,53.844944504592746,26.31338008670824,79.4064066063807,2.8106995884773665,243,distance/5 + 3*attempts + 2,False,,,,,,,,,,,
syn-cover-skew_triangle-1.45-37,synthetic_state_mechanism,skew_triangle,3,3,2304.3399999999992,61.33002934941414,continue_bearing_one_step_proxy,,,,0.782708,,,,,,,,,,"[100.0, 50.0]",1,100.0,25.0,0.3333333333333333,0.012345679012345678,22.181777185975783,30.6650146747133,34.4240097581828,False,Zero-added-error one-step bearing model; Q4 reception not guaranteed; final clear cost assumes success. Not a task-time result.
